type,par_rank,tier,female,k_rank
2.0,0.8879988805243844,2,0.44161186,0.76935542
2.0,0.7403284290741229,6,0.60742706,0.68641001
1.0,0.4757073898704685,9,0.57857144,0.49090886
1.0,0.7052199652312491,5,0.52909046,0.66634655
2.0,0.836313980957725,2,0.52833766,0.7482986999999999
1.0,0.6318266387358887,9,0.48750511,0.49360502
1.0,0.6410907448333022,9,0.51927161,0.53933692
1.0,0.6595092610227316,9,0.43596059,0.5698064
2.0,0.5065582593282064,6,0.51053482,0.58463049
1.0,0.4668726117107808,9,0.55898046,0.48935291
1.0,0.4163699023439689,9,0.61079544,0.42404726
1.0,0.5423667828241984,5,0.54291844,0.61575484
1.0,0.5912453623626842,5,0.58331776,0.59070599
2.0,0.5692984579616395,6,0.50192553,0.6357885
1.0,0.5230661536010675,9,0.52915239,0.51556921
2.0,0.5292816758155823,6,0.33333334,0.59867352
1.0,0.6742209924012071,5,0.50425935,0.54804158
2.0,0.6781669964408287,6,0.60554701,0.58693975
2.0,0.7634413851941604,2,0.99052429,0.69096547
2.0,0.6083004077275594,6,0.95625001,0.58785576
1.0,0.5089320568500026,9,0.54451615,0.51767617
2.0,0.6508518700042497,6,0.16304348,0.72319233
2.0,0.6112615507859526,6,0.4685891,0.63121688
2.0,0.8048720178827419,2,0.53877139,0.69202679
1.0,0.698635974437474,5,0.61328936,0.64984936
1.0,0.5064273702348093,9,0.63392174,0.46810061
1.0,0.4363882442315419,9,0.54146039,0.49059972
1.0,0.5672994900718359,5,0.53969437,0.56933689
1.0,0.4757750630378723,9,0.50271738,0.49464625
1.0,0.5738653315998176,5,0.53492647,0.59850162
1.0,0.6410117771005894,9,0.47596768,0.56982279
1.0,0.5156951204030417,5,0.52847809,0.54727393
1.0,0.4743924899972171,9,0.62663978,0.43302095
1.0,0.520554741187919,5,0.50584531,0.49208882
1.0,0.6356033480708759,5,0.47450212,0.63013411
2.0,0.6298225323359171,6,0.54078549,0.65429866
1.0,0.635753309329083,5,0.50572777,0.58489406
1.0,0.6912175416946411,5,0.52877927,0.63560218
1.0,0.4637016821272519,9,0.40943879,0.53759593
1.0,0.6639572960767399,5,0.50547123,0.65294802
3.0,0.4784965194761753,10,0.78500003,0.46927667
1.0,0.5104921261469523,9,0.50078738,0.54035878
1.0,0.5800860815198238,5,0.56418425,0.56745535
1.0,0.7357165247635281,5,0.53108805,0.64738911
1.0,0.4691489137614207,9,0.57243985,0.50996327
1.0,0.5142071114779319,7,0.5197854000000001,0.4774901
2.0,0.6851114866922204,6,0.44474763,0.73077226
1.0,0.4471014611637488,5,0.53817272,0.50785697
1.0,0.4542023544169644,9,0.5109961,0.51251566
1.0,0.6405516037238859,5,0.61823499,0.59685761
1.0,0.47657249125899104,9,0.54591835,0.46480313
1.0,0.6901750633669355,5,0.40572268,0.57171303
3.0,0.2812947928905487,11,0.25669643,0.48956266
1.0,0.5166420852367167,9,0.50906605,0.52141547
1.0,0.4587908178567887,9,0.46603775,0.5363549
1.0,0.7229932318390891,5,0.59434628,0.63810736
1.0,0.5771541209645974,9,0.53720933,0.55175769
1.0,0.6927035679294087,5,0.54514766,0.66440374
2.0,0.6995411316553751,6,0.418239,0.67753774
2.0,0.665467898050944,6,0.64429528,0.66280597
2.0,0.6935219168663025,6,0.59923667,0.61769062
2.0,0.7695081601651866,4,0.65056181,0.62705326
1.0,0.5178425909851556,9,0.54880053,0.49680957
3.0,0.3712689379851024,10,0.39515153,0.49511296
1.0,0.5805980761845907,9,0.50555998,0.57800162
1.0,0.5866466213846812,9,0.51421076,0.52553141
2.0,0.7399021067270418,4,0.65582657,0.64772576
2.0,0.7526777049607187,4,0.54441911,0.59963143
2.0,0.6180624390376434,6,0.54351145,0.66543138
2.0,0.6517059518912128,6,0.95794392,0.54885799
1.0,0.4744690274772931,9,0.53266335,0.51295233
2.0,0.7874996024521873,2,0.5730443000000001,0.65325469
2.0,0.6679771593209124,6,0.56440902,0.63001615
2.0,0.6962241336212621,6,0.61438477,0.59157497
1.0,0.4840005437533061,9,0.47236179999999994,0.47893408
1.0,0.6276939117701111,5,0.56132919,0.5843611999999999
2.0,0.6639710509455773,6,0.44574982,0.68707937
1.0,0.4661306156210168,9,0.51675487,0.47837016
2.0,0.6207179562913047,6,0.46481481,0.69586605
2.0,0.7269327057147289,6,0.55989802,0.66373044
2.0,0.5225042896517088,6,0.62177122,0.52692306
2.0,0.6777013797223492,6,0.59671301,0.62219679
1.0,0.6337043714029184,5,0.5637306,0.64076424
2.0,0.7051440981833701,8,0.99748111,0.55221707
2.0,0.5326536340818971,6,0.38998836,0.5918774
2.0,0.6475337205373722,6,0.7543478,0.55349243
2.0,0.4573161353357136,6,0.5625,0.53135854
2.0,0.8279904723167419,2,0.53838062,0.71725178
1.0,0.3015980223814647,9,0.5988372,0.39786831
1.0,0.4875701804683633,9,0.56164384,0.57731771
2.0,0.5673993771910533,6,0.54133636,0.61234188
2.0,0.6650782647531532,6,0.60260588,0.59612221
1.0,0.4293990015380753,9,0.53476614,0.46864301
2.0,0.6509854070756628,6,0.53160918,0.61691082
1.0,0.437404099002406,5,0.6719085,0.56936055
1.0,0.6186769168279325,5,0.71773881,0.59178835
1.0,0.51105425482846,9,0.49584629999999996,0.51857424
2.0,0.6452153923818273,6,0.61399549,0.58566701
2.0,0.7232436905119787,6,0.57283258,0.66152334
2.0,0.7861538624307912,4,0.48025477,0.69950593
3.0,0.2850536505381267,11,0.82558137,0.48580751
2.0,0.5086441477197048,6,0.61095101,0.61899149
1.0,0.4877163072427114,9,0.5871886,0.50478172
2.0,0.7272448128415323,4,0.23244147,0.81314069
1.0,0.6415140104642669,5,0.60141271,0.63641423
2.0,0.5652758084687611,9,0.50872481,0.45616135
2.0,0.2795951373596242,8,0.76604277,0.34124249
1.0,0.6293026575566021,5,0.5649546999999999,0.60530883
1.0,0.4459851961629349,9,0.61471319,0.47931454
2.0,0.7664059766519312,6,0.56767589,0.69246626
2.0,0.5266068607085134,6,0.729716,0.67389733
3.0,0.5656200893242739,11,0.31331593,0.58373553
1.0,0.4882398112424535,9,0.6069777,0.51656568
2.0,0.8312247476301903,1,0.50661159,0.76139319
1.0,0.5002006860099973,9,0.54713249,0.49781588
2.0,0.8254568590366419,6,0.46747753,0.61989611
1.0,0.5098059933959164,9,0.56955951,0.4881137
1.0,0.5292766893698108,9,0.50827831,0.51211274
2.0,0.6697090518166483,8,0.47117296,0.5509156
1.0,0.5607969972582043,5,0.51344782,0.57429749
1.0,0.44478056390460996,9,0.55292851,0.48004839
1.0,0.4717485904693604,9,0.59447002,0.50375021
